,x1,x2,x3,x4,x5,x7,x8,x9,x10,class
8017,-1.12325,-14.2949,0,-0.561625,-0.225064,0,1,177.725,1159.0,0
8018,1.84734,-11.4051,0,0.92367,0.820869,0,0,150.607,1176.0,0
8021,-2.41396,-12.6699,2,-1.20698,-0.155604,0,1,392.441,1158.0,0
8025,-1.95194,-12.8358,0,-0.975969,0.681125,0,0,338.454,1181.0,0
8027,-0.795517,-14.9187,2,-7.45934,0.235036,0,1,422.233,1093.0,0
8028,-2.12989,-10.1844,0,-5.09219,0.713165,1,0,320.961,1120.0,0
8030,1.38656,-13.6165,0,0.693281,0.145562,1,1,488.772,1160.0,0
8031,0.484806,-10.4061,0,0.242403,-0.680671,1,1,363.964,1154.0,0
8033,-2.17384,-12.1151,0,-6.05754,-0.015349,0,1,183.993,1063.0,0
8034,3.30266,-12.0294,1,-6.01468,0.863367,1,0,166.425,1118.0,0
8036,1.43193,-12.8594,1,-6.4297,0.929517,0,0,217.883,1031.0,0
8037,-1.85574,-13.385,2,-0.927868,-0.90092,0,1,196.043,1042.0,0
8043,4.64908,-13.8836,2,-6.94178,0.835218,0,0,175.537,1141.0,0
8047,-2.96247,-12.8371,2,-1.48124,0.914765,0,0,104.431,1095.0,0
8048,-2.30993,-10.4492,0,-1.15497,0.387498,0,1,217.812,1171.0,0
8051,-3.02567,-12.5554,2,-6.27771,0.998343,1,0,291.92,1078.0,0
8052,-1.51797,-11.659,2,-5.82951,0.174525,0,1,412.587,1118.0,1
8054,-4.65462,-13.0265,0,-2.32731,0.881042,0,0,308.978,1128.0,0
8056,-2.68734,-10.8076,0,-1.34367,-0.185287,0,1,128.438,1007.0,0
8059,-4.68551,-11.3312,2,-2.34275,-0.906586,0,1,381.837,1139.0,1
8060,-1.92358,-14.4976,0,-0.961792,-0.434927,0,1,477.535,1040.0,0
8064,1.46076,-11.9967,0,-5.99835,0.403867,0,1,178.841,1021.0,0
8065,-2.85448,-10.4383,2,-1.42724,0.053365,0,1,234.383,1074.0,0
8066,4.24337,-14.0383,0,-7.01914,-0.611386,0,1,451.589,1032.0,0
8067,0.781275,-11.7199,0,0.390637,-0.344684,0,1,418.963,1143.0,0
8070,0.788039,-11.0939,0,0.39402,0.573101,0,0,338.893,1180.0,0
8071,-1.01503,-12.0013,2,-6.00067,-0.33213,0,1,315.56,1018.0,0
8072,3.70641,-11.274,0,1.85321,-0.326323,0,1,357.729,1063.0,0
8073,0.416354,-11.2715,0,-5.63577,-0.372584,0,1,108.223,1030.0,0
8075,2.27914,-13.268,0,-6.63401,-0.944892,1,1,372.332,1156.0,0
8076,-2.81761,-13.931,2,-1.40881,0.488312,1,1,218.005,1092.0,0
8079,2.74862,-10.0709,0,-5.03546,-0.533146,0,1,157.687,1055.0,0
8080,-1.64476,-13.596,2,-0.82238,0.096918,0,1,231.368,1138.0,0
8081,-0.129596,-10.8841,0,-0.064798,-0.637728,0,1,377.247,1054.0,0
8083,-3.65908,-10.6551,0,-1.82954,-0.432852,0,1,108.757,1075.0,0
8084,4.56882,-13.0574,0,-6.52871,0.17738,1,1,284.074,1059.0,0
8087,-1.85376,-11.9828,0,-5.9914,0.299604,1,1,348.268,1092.0,1
8091,-2.72084,-14.5198,0,-1.36042,0.357421,0,1,263.888,1152.0,1
8092,1.36543,-10.2048,2,0.682717,0.154145,1,1,126.793,1200.0,0
8095,-1.40965,-11.1602,2,-0.704825,0.966234,0,0,354.935,1154.0,0
8098,4.76951,-13.4695,0,-6.73475,0.939487,0,0,272.172,1007.0,0
8099,-3.4132,-12.2751,0,-1.7066,0.929459,0,0,187.657,1033.0,0
8100,4.79992,-11.7963,0,-5.89814,-0.153318,1,1,378.988,1077.0,0
8101,0.585944,-11.2895,0,-5.64473,-0.551262,0,1,486.195,1016.0,0
8102,2.82639,-12.3564,0,1.41319,-0.012675,0,1,431.358,1117.0,0
8104,3.27035,-14.0407,1,1.63517,-0.291285,0,1,209.427,1173.0,0
8106,0.909729,-10.5911,0,-5.29556,-0.814757,0,1,487.459,1052.0,0
8110,-2.49392,-13.1735,2,-6.58673,-0.757982,0,1,231.214,1023.0,0
8111,2.41224,-12.9289,0,-6.46444,-0.55887,0,1,339.606,1020.0,0
8112,1.31441,-12.974,2,0.657204,0.704023,0,0,480.571,1105.0,0
8113,-3.58097,-14.9329,0,-1.79049,-0.312155,0,1,265.107,1129.0,1
8114,-4.82404,-10.7785,2,-2.41202,-0.408339,0,1,372.337,1027.0,0
8117,-0.395408,-11.5409,0,-5.77045,-0.825162,0,1,460.965,1010.0,0
8118,-4.7006,-14.3526,2,-7.1763,-0.197188,0,1,244.32,1010.0,0
8119,2.40103,-10.0126,0,-5.00631,0.11513,0,1,328.526,1027.0,0
8121,1.59864,-13.3297,0,0.799318,-0.534468,0,1,425.215,1120.0,0
8123,0.105985,-10.8461,2,-5.42307,-0.427035,0,1,326.327,1008.0,0
8126,3.62289,-11.5627,0,-5.78133,-0.679184,0,1,349.189,1020.0,0
8127,2.14279,-13.5786,0,1.07139,-0.739512,0,1,113.805,1014.0,0
8132,-1.50474,-13.0632,0,-0.752371,0.301481,0,1,201.615,1070.0,0
8134,-2.05811,-14.5169,0,-7.25843,-0.082545,1,1,290.668,1055.0,1
8135,3.79421,-13.569,2,1.89711,-0.344239,0,1,434.634,1039.0,0
8137,3.09687,-13.4169,1,-6.70846,-0.564375,0,1,456.937,1004.0,0
8138,3.39008,-13.2373,1,-6.61864,0.767729,0,0,169.637,1133.0,0
8141,-0.453151,-14.1019,2,-0.226576,0.989304,0,0,256.235,1008.0,0
8142,3.00709,-14.3524,0,-7.17621,-0.225568,0,1,112.425,1081.0,0
8143,3.55815,-14.2917,2,1.77908,0.778352,0,0,390.407,1054.0,0
8144,4.84758,-13.1274,0,2.42379,0.217451,0,1,392.702,1191.0,0
8145,-4.24458,-11.9967,0,-5.99834,-0.35326,0,1,378.873,1103.0,0
8146,0.668754,-11.5605,2,0.334377,-0.200329,0,1,163.438,1076.0,0
8147,0.01276,-10.5554,1,0.00638,0.543183,0,0,311.99,1104.0,0
8153,3.72165,-10.1794,0,1.86083,0.921809,0,0,234.918,1122.0,0
8154,1.60798,-11.306,1,0.803991,0.800019,0,0,200.494,1034.0,0
8155,-2.59349,-12.3712,0,-6.18561,-0.352556,0,1,335.548,1031.0,1
8157,4.33197,-11.479,0,2.16598,0.787536,0,0,307.153,1015.0,0
8158,3.11459,-14.6022,2,-7.30109,0.395461,1,1,238.924,1026.0,0
8159,1.13237,-14.3279,0,-7.16393,0.859207,0,0,361.216,1118.0,0
8160,-4.69006,-14.0502,0,-7.02512,0.250742,0,1,175.038,1092.0,1
8161,3.25007,-11.2767,0,1.62503,0.352234,1,1,324.892,1177.0,0
8162,-0.818599,-13.0404,0,-6.52022,-0.90496,0,1,397.624,1073.0,0
8164,4.7635,-10.2915,0,-5.14577,-0.594705,0,1,215.3,1032.0,0
8165,1.91643,-14.2157,0,0.958214,-0.485666,0,1,488.897,1049.0,0
8167,-1.53454,-11.2193,0,-5.60965,-0.221877,0,1,349.076,1050.0,0
8168,-2.71235,-14.3061,0,-1.35618,-0.885137,1,1,435.874,1014.0,0
8170,3.81292,-12.7435,0,1.90646,0.250872,0,1,187.857,1121.0,0
8171,4.92905,-13.8092,0,-6.90462,-0.339631,0,1,490.6,1075.0,0
8172,4.28719,-10.0234,0,2.1436,0.32487,0,1,314.787,1156.0,0
8174,1.41841,-12.1049,1,-6.05245,0.363969,0,1,246.861,1164.0,0
8175,-3.26373,-10.3931,0,-5.19655,-0.263059,0,1,419.428,1129.0,1
8177,-1.34211,-11.2163,2,-5.60813,-0.69922,0,1,341.21,1169.0,0
8178,-2.47081,-11.797,0,-1.23541,-0.444178,0,1,150.376,1153.0,0
8181,-3.21758,-14.7707,2,-7.38534,-0.288716,0,1,138.155,1177.0,0
8182,1.74234,-13.0967,0,0.87117,-0.76378,0,1,404.494,1017.0,0
8183,-0.262713,-14.0587,0,-7.02937,-0.632367,0,1,444.067,1154.0,1
8185,3.42864,-14.6922,0,1.71432,-0.143301,1,1,474.334,1147.0,0
8187,2.21279,-13.7589,1,1.1064,-0.56618,1,1,429.439,1062.0,0
8189,2.25271,-13.1826,1,1.12636,-0.395356,0,1,459.678,1149.0,0
8190,3.02099,-10.7229,1,1.5105,0.765983,0,0,282.413,1051.0,0
8193,-3.53899,-10.4665,0,-5.23324,0.935738,1,0,323.628,1172.0,0
8194,2.09001,-12.9196,2,1.045,-0.036132,0,1,363.962,1137.0,0
8195,3.28388,-12.6176,1,1.64194,-0.284173,0,1,241.045,1153.0,0
8198,1.53462,-13.6203,1,0.76731,0.014764,0,1,331.387,1185.0,0
8199,-2.73259,-14.2871,0,-7.14354,-0.504242,1,1,269.884,1022.0,1
8200,4.17847,-13.7367,0,-6.86836,-0.607243,0,1,116.17,1055.0,0
8204,0.160068,-11.5062,1,0.080034,0.450036,0,1,152.843,1173.0,0
8206,-1.75022,-10.4482,0,-0.875108,-0.15324,1,1,178.464,1113.0,0
8207,0.03269,-11.1344,0,0.016345,0.022503,0,1,493.24,1078.0,0
8208,-3.4451,-10.203,0,-1.72255,-0.643343,0,1,470.534,1022.0,0
8210,-0.615518,-12.2083,0,-0.307759,-0.417327,1,1,313.571,1184.0,0
8211,1.11446,-12.9668,1,0.557232,-0.965283,0,1,133.855,1086.0,0
8212,1.29143,-12.8171,2,0.645716,-0.325552,0,1,246.485,1112.0,0
8213,3.98269,-14.4051,2,1.99134,-0.496694,1,1,401.749,1092.0,0
8219,-2.13916,-13.2832,2,-1.06958,-0.103565,1,1,430.401,1087.0,0
8224,2.72578,-14.281,0,1.36289,0.648738,0,0,126.902,1008.0,0
8225,4.89175,-12.462,1,-6.23101,0.682654,0,0,110.416,1120.0,0
8227,-1.47413,-12.9797,0,-6.48985,0.916255,0,0,253.5,1179.0,0
8228,-0.63809,-10.8355,0,-0.319045,0.139304,0,1,131.366,1084.0,0
8230,2.63355,-12.9227,0,-6.46134,-0.608109,0,1,126.029,1113.0,0
8232,0.788443,-14.3588,1,0.394222,0.754177,0,0,220.789,1198.0,0
8235,-1.28735,-10.3937,2,-0.643673,0.601222,0,0,326.551,1089.0,0
8237,-3.07343,-12.2074,0,-6.10372,-0.675204,0,1,370.551,1142.0,1
8238,2.54488,-14.6151,0,1.27244,0.641592,1,0,279.847,1152.0,0
8239,-1.08713,-10.1627,0,-0.543567,-0.31558,0,1,231.993,1090.0,0
8243,-2.47599,-11.5519,0,-5.77595,-0.26881,0,1,450.637,1143.0,0
8246,-2.08847,-10.9532,0,-1.04423,0.613803,0,0,185.651,1015.0,0
8249,-4.90467,-13.4722,0,-2.45233,0.942389,0,0,123.059,1041.0,0
8250,0.064417,-11.4652,0,-5.7326,0.947207,0,0,419.147,1152.0,0
8251,2.03834,-10.8708,0,-5.43538,-0.173156,0,1,361.833,1083.0,0
8252,-4.41141,-11.2611,2,-2.2057,0.325519,0,1,295.638,1190.0,1
8255,-0.556738,-12.851,0,-0.278369,-0.170305,0,1,437.312,1087.0,0
8256,-2.43318,-11.0677,0,-5.53383,-0.900484,0,1,332.811,1130.0,0
8257,1.6095,-14.1028,0,0.80475,-0.773271,0,1,304.724,1113.0,0
8260,0.173635,-11.4952,1,0.086817,-0.844198,0,1,409.976,1017.0,0
8262,-4.10819,-11.5838,0,-5.7919,-0.130313,0,1,163.395,1173.0,1
8265,4.4876,-12.5361,0,2.2438,0.403401,0,1,275.747,1069.0,0
8267,-0.558972,-10.944,0,-5.47201,0.221373,1,1,494.392,1050.0,0
8268,4.00271,-12.7425,0,-6.37126,0.676379,1,0,491.96,1154.0,0
8270,1.57467,-13.0966,0,-6.54832,0.452144,0,1,414.221,1169.0,0
8272,-2.09749,-14.6336,2,-1.04875,-0.193922,0,1,468.495,1093.0,0
8276,4.89809,-11.2458,2,2.44904,-0.220045,0,1,149.158,1090.0,0
8278,3.98301,-11.6356,0,-5.81779,-0.816014,0,1,158.515,1015.0,0
8279,2.27653,-13.248,0,-6.62401,-0.9274,1,1,435.447,1003.0,0
8280,-3.64466,-12.8192,2,-6.40962,0.525708,0,0,135.996,1069.0,0
8282,-0.051715,-12.8343,2,-6.41717,0.51535,0,0,297.613,1105.0,0
8284,4.43139,-14.4768,1,-7.23838,-0.670022,0,1,472.71,1145.0,0
8285,-3.07477,-10.9809,0,-5.49043,0.131118,0,1,225.878,1079.0,1
8286,4.17989,-10.3355,1,-5.16776,-0.997908,0,1,148.537,1149.0,0
8287,-4.8446,-12.2984,2,-6.14918,0.326256,1,1,400.919,1146.0,0
8290,4.28555,-10.0713,0,-5.03566,-0.540701,1,1,130.43,1192.0,0
8291,-1.49179,-13.1875,2,-0.745893,0.515347,1,0,175.8,1197.0,0
8292,-3.37705,-11.3157,0,-1.68852,-0.735534,0,1,460.666,1151.0,0
8298,-4.33412,-13.2128,0,-2.16706,0.50221,0,0,239.97,1049.0,0
8299,-4.51658,-14.1742,0,-2.25829,-0.961423,0,1,399.374,1016.0,0
8300,1.16622,-12.9558,2,0.583112,-0.68167,0,1,299.574,1112.0,0
8301,-1.47186,-11.7849,2,-5.89245,-0.426333,0,1,412.509,1142.0,1
8302,0.678603,-13.3573,2,0.339301,0.74848,0,0,448.559,1043.0,0
8304,3.35743,-11.6345,0,-5.81725,-0.63351,0,1,342.844,1175.0,0
8308,4.82741,-13.6236,0,2.4137,-0.777114,0,1,248.11,1126.0,0
8309,-4.3223,-10.5064,0,-2.16115,-0.755211,0,1,390.455,1046.0,0
8310,0.574699,-10.8098,0,0.28735,0.227855,0,1,147.139,1000.0,0
8311,2.92927,-14.537,1,1.46463,0.108311,0,1,171.752,1071.0,0
8312,1.0939,-11.1891,0,0.546952,0.067745,0,1,393.217,1090.0,0
8315,-0.784339,-14.6065,0,-0.392169,-0.450875,0,1,229.072,1027.0,0
8316,-2.55382,-10.8093,0,-1.27691,-0.60387,0,1,350.823,1143.0,0
8318,-1.09344,-10.8529,2,-0.546719,0.668289,0,0,473.075,1040.0,0
8320,-3.46443,-14.4825,0,-7.24123,0.617884,1,0,101.343,1087.0,0
8321,-0.512719,-12.3597,2,-6.17987,0.26516,1,1,166.975,1066.0,0
8325,0.434302,-11.406,2,-5.703,0.362822,0,1,490.621,1197.0,0
8330,-1.71561,-13.4799,0,-6.73995,0.894456,0,0,257.979,1153.0,0
8335,4.07968,-12.6817,2,2.03984,0.750791,0,0,141.688,1142.0,0
8336,4.12706,-13.4989,1,2.06353,-0.4359,1,1,437.452,1110.0,0
8338,0.332336,-14.7721,2,-7.38603,-0.827301,0,1,170.955,1030.0,0
8343,1.09064,-13.17,2,-6.58502,0.266992,1,1,256.557,1152.0,0
8346,-4.57461,-11.415,2,-2.28731,-0.575007,1,1,230.109,1008.0,1
8347,1.57235,-14.992,2,0.786176,0.521069,0,0,112.888,1128.0,0
8349,-2.38089,-13.8946,0,-1.19044,0.519004,0,0,302.396,1136.0,0
8350,4.10841,-12.5403,0,-6.27015,-0.568027,0,1,383.818,1052.0,0
8351,-2.70025,-12.3944,2,-1.35013,-0.428538,0,1,487.234,1104.0,0
8352,-4.65143,-11.9807,0,-5.99034,0.654481,0,0,184.142,1157.0,0
8353,-0.86076,-11.071,0,-0.43038,-0.311572,0,1,438.233,1043.0,0
8354,-2.366,-13.2796,0,-1.183,0.427551,0,1,160.854,1187.0,0
8357,-3.20828,-12.5656,0,-6.28282,-0.789238,0,1,230.351,1067.0,0
8363,0.814413,-12.8283,1,0.407207,0.784299,0,0,153.619,1055.0,0
8364,3.86063,-13.2305,1,1.93032,0.987744,0,0,491.457,1173.0,0
8365,1.13934,-13.6262,0,0.569671,0.139649,0,1,468.017,1025.0,0
8367,4.70686,-12.6183,0,2.35343,-0.781216,0,1,279.404,1145.0,0
8368,-2.94027,-11.3094,2,-1.47013,0.018185,0,1,139.273,1036.0,0
8369,4.29149,-12.9172,2,2.14575,-0.024826,0,1,193.862,1165.0,0
8370,0.265202,-10.6295,0,-5.31476,-0.853967,0,1,349.166,1069.0,0
8373,-4.92331,-14.5314,2,-2.46165,0.45136,0,1,236.002,1069.0,0
8375,-1.34638,-12.576,2,-0.67319,-0.44504,0,1,317.644,1197.0,0
8376,2.91562,-12.1886,1,1.45781,0.232971,1,1,116.371,1061.0,0
8379,4.64972,-10.0718,2,2.32486,0.161893,0,1,442.383,1140.0,0
8380,-1.88619,-12.5502,0,-0.943096,-0.762407,1,1,194.181,1047.0,0
8381,4.9112,-12.1866,2,-6.09328,-0.678453,0,1,193.938,1170.0,0
8383,3.97802,-14.7897,2,1.98901,-0.635449,1,1,198.747,1138.0,0
8385,4.22209,-10.8373,2,2.11105,0.060832,0,1,348.364,1013.0,0
8386,3.13382,-10.8002,0,1.56691,0.497902,0,1,176.837,1004.0,0
8387,3.44273,-11.2103,0,1.72136,-0.947574,0,1,165.01,1186.0,0
8388,-3.69138,-14.9072,0,-7.45359,0.666608,0,0,116.07,1175.0,0
8394,3.50647,-14.9485,0,-7.47425,0.413923,0,1,289.504,1101.0,0
8395,-0.561688,-14.8128,2,-0.280844,0.9549,0,0,105.109,1139.0,0
8396,-3.54178,-10.3463,0,-5.17313,0.556714,0,0,169.155,1071.0,0
8398,-3.1631,-14.3471,2,-1.58155,0.172566,1,1,244.089,1144.0,0
8400,3.60774,-12.6923,0,1.80387,-0.695905,0,1,152.404,1018.0,0
8402,1.94339,-10.3324,0,0.971695,-0.565052,0,1,142.286,1112.0,0
8404,2.17802,-13.0103,0,1.08901,0.954371,0,0,357.426,1081.0,0
8407,4.9198,-14.8725,1,-7.43625,0.300827,0,1,483.325,1070.0,0
8409,-3.16971,-14.5624,0,-1.58485,-0.778806,0,1,104.136,1179.0,0
8412,-2.18996,-10.0842,0,-1.09498,0.122025,0,1,154.82,1152.0,0
8417,3.35701,-10.2229,2,-5.11144,-0.981429,1,1,329.108,1020.0,0
8418,1.11664,-13.8911,1,-6.94557,0.885431,0,0,330.828,1009.0,0
8419,0.201906,-12.986,1,0.100953,0.89615,1,0,360.009,1144.0,0
8420,-4.66269,-10.335,0,-2.33135,-0.843725,1,1,396.485,1105.0,1
8421,-4.99989,-13.2138,0,-2.49994,0.026757,0,1,236.616,1124.0,0
8425,4.73195,-14.6262,0,-7.31308,0.670168,1,0,259.33,1096.0,0
8426,-4.14894,-11.5613,0,-2.07447,0.910325,0,0,110.369,1169.0,0
8427,1.91053,-13.5632,0,-6.78158,-0.188179,0,1,350.793,1000.0,0
8429,0.803409,-13.6352,0,0.401705,-0.275356,0,1,368.325,1092.0,0
8437,-2.14836,-10.8908,0,-1.07418,0.773989,0,0,426.062,1063.0,0
8441,4.20852,-11.597,1,2.10426,0.496167,0,1,273.272,1025.0,0
8443,4.96346,-12.414,1,-6.20702,-0.564067,0,1,333.02,1113.0,0
8444,-0.671727,-12.1049,0,-6.05245,-0.688824,1,1,351.743,1059.0,0
8445,3.27691,-12.7715,0,-6.38573,0.264412,1,1,440.572,1009.0,0
8447,4.98465,-11.0009,0,2.49233,-0.153207,0,1,332.545,1137.0,0
8449,-3.64426,-12.5499,2,-6.27493,0.747081,0,0,404.936,1193.0,0
8450,-2.18512,-12.7855,0,-1.09256,-0.267959,1,1,204.366,1087.0,0
8451,-2.73645,-12.3902,0,-1.36822,-0.078284,0,1,493.739,1059.0,0
8453,-3.09474,-14.4594,0,-1.54737,-0.349458,0,1,475.128,1163.0,1
8455,-0.054028,-10.9333,0,-5.46666,0.948959,1,0,260.587,1064.0,0
8456,-1.89717,-11.3432,2,-5.6716,0.6905,0,0,206.701,1022.0,0
8457,-4.32219,-10.3288,0,-5.16438,0.360618,0,1,419.438,1185.0,0
8459,-4.77756,-11.2666,0,-2.38878,-0.642473,0,1,193.17,1070.0,1
8460,0.273358,-14.16,2,0.136679,0.425971,0,1,390.045,1024.0,0
8463,-1.93439,-10.6367,0,-5.31834,-0.247955,0,1,492.795,1181.0,0
8465,-1.66314,-10.0218,0,-0.831569,-0.322499,0,1,271.151,1114.0,0
8466,-4.89795,-13.4784,2,-6.73918,-0.487421,0,1,212.986,1053.0,1
8469,1.76193,-13.1018,0,-6.55089,-0.541105,0,1,346.081,1024.0,0
8471,0.849325,-10.6396,1,0.424663,-0.099329,0,1,387.572,1184.0,0
8472,3.46277,-14.9535,1,1.73139,-0.358242,0,1,255.692,1185.0,0
8474,1.76675,-10.4189,0,0.883377,0.840778,1,0,211.915,1138.0,0
8479,-2.57083,-14.3747,0,-7.18737,0.711813,0,0,410.594,1070.0,0
8480,0.754125,-13.6009,2,-6.80046,-0.138484,0,1,110.387,1086.0,0
8481,1.44117,-10.7036,2,0.720587,0.776216,0,0,358.56,1157.0,0
8484,-3.06971,-10.7644,2,-1.53485,0.752687,0,0,484.062,1044.0,0
8485,-3.97529,-13.0131,2,-1.98765,-0.696592,0,1,111.313,1154.0,1
8491,-1.29195,-10.0643,2,-5.03213,0.987108,0,0,301.254,1092.0,0
8493,0.960019,-10.7851,1,-5.39257,0.654318,1,0,280.299,1154.0,0
8495,-4.30221,-12.2722,0,-2.1511,0.48898,1,1,384.108,1140.0,0
8496,4.63715,-14.8593,2,2.31858,-0.802637,0,1,180.707,1010.0,0
8497,-1.73377,-12.8549,0,-0.866883,0.266221,0,1,208.758,1098.0,0
8498,-1.8063,-11.622,2,-0.903148,0.018851,0,1,135.689,1024.0,0
8500,-2.02007,-13.148,0,-1.01003,-0.433578,0,1,157.668,1032.0,0
8501,-2.9017,-12.211,0,-1.45085,0.082922,0,1,279.32,1079.0,1
8502,2.66279,-14.139,0,1.3314,-0.483746,1,1,202.453,1138.0,0
8503,-0.928801,-11.1488,0,-0.4644,0.622066,0,0,444.086,1008.0,0
8504,3.04828,-11.0206,2,-5.5103,-0.283751,1,1,405.975,1181.0,0
8506,-2.10404,-11.6337,0,-1.05202,-0.812979,0,1,143.843,1174.0,0
8508,3.41622,-14.0155,2,1.70811,0.704392,1,0,119.449,1141.0,0
8509,1.77897,-13.1808,0,0.889484,-0.179176,0,1,445.707,1080.0,0
8510,3.96261,-14.0867,0,1.9813,0.896165,0,0,435.077,1063.0,0
8512,-4.29866,-11.7213,0,-2.14933,-0.953267,0,1,158.948,1069.0,1
8513,-3.31446,-11.2582,2,-1.65723,0.472519,1,1,482.85,1059.0,1
8514,2.24331,-10.3076,0,-5.15382,-0.981814,1,1,256.608,1139.0,0
8516,-4.87607,-10.6765,2,-2.43804,0.873149,0,0,382.336,1049.0,0
8517,1.09094,-11.0267,1,0.545471,0.359641,0,1,464.445,1009.0,0
8519,-0.764084,-13.0209,0,-0.382042,-0.647061,0,1,119.738,1140.0,0
8520,3.57219,-12.9087,1,1.78609,-0.918817,1,1,466.488,1176.0,0
8521,-0.399273,-13.9214,0,-0.199637,-0.056556,1,1,485.87,1067.0,0
8525,4.07279,-14.3033,0,2.03639,-0.895402,0,1,214.374,1061.0,0
8527,-3.98747,-12.6731,2,-1.99373,-0.425517,0,1,173.336,1185.0,1
8528,1.30243,-14.5221,2,0.651215,-0.88927,1,1,263.98,1055.0,0
8529,2.90556,-11.7501,2,1.45278,-0.536832,0,1,134.993,1169.0,0
8530,4.37736,-11.3308,0,2.18868,-0.766648,0,1,361.473,1140.0,0
8534,-2.08644,-14.7479,0,-1.04322,-0.365326,0,1,181.826,1127.0,0
8537,-1.14476,-12.901,2,-6.45051,0.539334,1,0,232.099,1116.0,0
8538,0.799276,-13.6909,0,0.399638,0.155707,0,1,330.645,1091.0,0
8543,-0.661178,-10.0417,0,-0.330589,-0.979507,0,1,182.118,1091.0,0
8549,-4.48079,-14.3996,0,-7.19978,-0.629268,0,1,279.309,1034.0,0
8550,4.02957,-10.2141,1,2.01478,0.902077,0,0,384.913,1056.0,0
8551,2.54655,-13.9323,0,-6.96614,-0.313493,1,1,250.714,1139.0,0
8552,3.19494,-14.9337,0,-7.46685,0.927672,0,0,205.752,1040.0,0
8554,-4.6481,-10.2065,2,-2.32405,0.81303,0,0,423.342,1148.0,0
8556,4.7657,-13.733,0,2.38285,-0.114008,0,1,475.777,1037.0,0
8558,-4.24858,-12.8462,0,-2.12429,-0.254994,0,1,131.799,1064.0,1
8559,0.53688,-12.711,2,-6.35552,0.096385,0,1,136.901,1024.0,0
8560,-0.667832,-12.4194,2,-6.20972,0.201915,0,1,365.129,1149.0,0
8563,3.62367,-10.1044,0,-5.0522,-0.976444,1,1,109.006,1198.0,0
8564,3.38593,-13.6213,2,1.69297,-0.105468,0,1,354.076,1095.0,0
8565,-2.16873,-14.6703,0,-1.08437,-0.740316,0,1,369.219,1128.0,0
8568,-1.96807,-10.5678,0,-0.984036,0.098739,1,1,300.453,1019.0,0
8572,-1.59488,-10.7125,0,-0.797438,-0.321364,1,1,420.871,1172.0,0
8573,-1.58324,-12.2573,2,-6.12864,0.19453,0,1,494.781,1036.0,0
8575,0.994578,-11.4358,0,-5.71792,0.921631,0,0,406.21,1048.0,0
8578,-1.44341,-12.3997,2,-0.721704,-0.09976,1,1,454.378,1006.0,0
8580,-2.70707,-14.5273,0,-1.35353,0.553046,0,0,269.731,1065.0,0
8584,-1.88972,-10.8647,0,-0.944858,-0.72967,1,1,139.415,1128.0,0
8586,-3.71336,-12.4278,2,-6.2139,0.967687,1,0,440.081,1022.0,0
8588,2.13742,-12.078,0,1.06871,0.848005,1,0,122.839,1123.0,0
8589,-0.039663,-13.9785,0,-6.98927,-0.852907,0,1,265.882,1136.0,0
8590,0.18577,-13.8945,0,-6.94727,-0.972605,0,1,425.996,1071.0,0
8591,-0.904139,-10.8535,2,-5.42674,0.35392,0,1,404.754,1132.0,0
8592,-2.39049,-11.1964,0,-1.19525,-0.769868,0,1,142.164,1065.0,0
8594,4.85755,-13.0617,0,2.42878,-0.773058,0,1,397.673,1070.0,0
8595,0.655999,-12.2732,0,0.327999,-0.158499,0,1,183.176,1025.0,0
8596,4.72259,-10.8214,0,2.36129,0.784102,0,0,122.958,1039.0,0
8600,2.77126,-10.8343,1,1.38563,-0.786058,0,1,429.195,1037.0,0
8601,3.74505,-12.1008,1,1.87252,-0.001232,1,1,395.181,1120.0,0
8602,2.89002,-13.9453,0,1.44501,-0.944574,0,1,167.244,1180.0,0
8605,3.59609,-12.5816,1,1.79805,0.522233,1,0,108.197,1124.0,0
8606,-0.83229,-10.3669,0,-5.18345,0.636455,1,0,426.258,1161.0,0
8608,0.7965,-11.9155,0,-5.95777,-0.079417,0,1,255.12,1180.0,0
8611,-1.1554,-11.1324,0,-0.577699,-0.36384,0,1,150.745,1179.0,0
8614,0.268688,-12.2025,0,-6.10123,-0.27566,0,1,216.945,1049.0,0
8616,3.14096,-10.6537,1,-5.32687,0.895593,0,0,337.989,1191.0,0
8618,1.24809,-13.4523,0,-6.72616,0.589434,0,0,119.802,1027.0,0
8620,-3.46642,-11.4464,0,-5.7232,0.550041,0,0,453.27,1074.0,0
8624,-0.807809,-14.9028,2,-0.403904,-0.410735,1,1,235.319,1011.0,0
8628,-3.20645,-13.5852,0,-1.60322,-0.1451,1,1,398.137,1192.0,0
8629,0.059026,-10.2583,1,-5.12916,0.013095,0,1,313.169,1033.0,0
8630,-0.681653,-13.2561,2,-0.340827,-0.522121,0,1,363.307,1158.0,0
8631,2.91224,-10.8911,1,1.45612,-0.228454,0,1,264.821,1172.0,0
8634,1.77499,-12.6064,2,0.887493,0.253529,1,1,111.97,1062.0,0
8639,4.89294,-13.8241,0,2.44647,-0.520227,1,1,179.279,1047.0,0
8640,4.80858,-11.0477,0,-5.52385,-0.125298,0,1,400.109,1182.0,0
8641,-3.42985,-14.4502,0,-7.22509,-0.9901,1,1,188.803,1067.0,1
8645,-0.663516,-12.1541,0,-0.331758,-0.915144,0,1,259.301,1164.0,0
8646,4.47994,-12.779,1,2.23997,-0.735752,0,1,396.086,1077.0,0
