,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,price_above_median
3891,2.3594,26,4.978062157221206,1.0073126142595978,1326.0,2.424131627056673,40.47,0
3892,2.2357,30,5.152406417112299,1.0508021390374331,996.0,2.663101604278075,40.5,0
3893,3.2279,28,5.731578947368421,0.9421052631578948,544.0,2.863157894736842,35.51,0
3896,3.1645,37,6.345794392523365,1.0794392523364489,586.0,2.7383177570093458,37.52,0
3902,3.95,21,6.224390243902439,1.0146341463414634,501.0,2.44390243902439,38.66,0
3904,4.5562,17,6.237218813905931,0.983640081799591,1490.0,3.047034764826176,38.69,0
3906,1.5086,12,3.983651226158038,0.9700272479564032,1708.0,4.653950953678474,36.21,0
3908,2.9821,12,4.763888888888889,1.101388888888889,1840.0,2.555555555555556,35.12,0
3909,2.3087,11,5.364518250575468,1.059684314370273,28566.0,4.696810259782966,36.64,0
3913,3.0043,24,16.793296089385475,3.427374301675977,780.0,2.17877094972067,39.32,0
3914,3.3531,12,8.551136363636363,1.7215909090909092,1554.0,2.9431818181818183,38.83,0
3918,3.0911,27,5.5285087719298245,1.0614035087719298,1307.0,2.866228070175439,37.36,0
3919,3.2788,26,5.604838709677419,1.0161290322580645,319.0,2.5725806451612905,40.48,0
3921,3.4231,15,5.442508710801394,0.9581881533101044,961.0,3.3484320557491287,36.2,0
3922,0.536,26,7.846153846153846,1.3076923076923077,43.0,3.3076923076923075,38.7,0
3923,1.4429,32,4.174757281553398,0.9838187702265372,852.0,2.7572815533980584,36.22,0
3924,1.425,43,4.066666666666666,0.8666666666666667,176.0,2.933333333333333,37.63,0
3926,5.575,10,6.247572815533981,1.0097087378640777,3242.0,3.1475728155339806,35.39,0
3927,2.5313,46,4.816115702479339,1.0495867768595042,1210.0,2.5,37.62,0
3929,2.9306,37,5.4363636363636365,1.0618181818181818,858.0,3.12,37.04,0
3930,1.2375,35,4.459915611814346,1.0675105485232068,2050.0,4.324894514767933,36.75,0
3931,2.75,32,6.090301003344481,1.1538461538461535,812.0,2.7157190635451505,36.32,0
3933,2.1287,30,5.876168224299065,1.1238317757009346,1327.0,3.100467289719626,37.93,0
3935,3.7312,35,4.602787456445993,1.0452961672473868,1133.0,3.947735191637631,37.46,0
3939,4.0132,26,5.904109589041096,0.9287671232876712,956.0,2.6191780821917807,38.33,0
3941,2.535,43,4.861538461538461,1.05,611.0,2.35,39.21,0
3947,1.3444,32,3.528645833333333,0.9453125,1427.0,3.7161458333333335,36.3,0
3950,1.7788,25,5.54054054054054,1.1737451737451738,746.0,2.8803088803088803,39.81,0
3954,1.8529,46,5.356037151702786,1.043343653250774,752.0,2.328173374613003,36.34,0
3955,2.2625,48,4.427038626609442,1.03862660944206,1054.0,2.2618025751072963,37.85,0
3959,1.625,38,4.616766467065868,1.089820359281437,1220.0,3.6526946107784433,36.97,0
3961,2.3792,19,5.1875,1.1822916666666667,1654.0,2.8715277777777777,36.1,0
3963,2.55,52,6.008771929824562,1.131578947368421,617.0,2.706140350877193,39.15,0
3969,2.1094,10,5.817767653758542,1.14123006833713,922.0,2.1002277904328017,37.96,0
3972,1.6563,31,3.814946619217082,0.99288256227758,781.0,2.7793594306049823,38.61,0
3973,2.2417,15,10.51530612244898,2.372448979591837,573.0,2.923469387755102,38.72,0
3974,2.7538,41,4.376731301939058,1.0664819944598338,881.0,2.440443213296399,37.64,0
3976,1.5833,46,5.818930041152264,1.102880658436214,902.0,3.711934156378601,36.72,0
3980,2.5224,39,4.110970996216897,1.0353089533417403,3130.0,3.9470365699873895,36.67,0
3981,2.2917,14,6.105590062111801,1.0124223602484472,399.0,2.4782608695652173,39.22,0
3986,2.2094,20,4.9384372533543806,1.0623520126282555,2795.0,2.205998421468035,36.8,0
3988,1.78,38,3.9756944444444446,1.125,596.0,2.0694444444444446,38.57,0
3989,3.8333,24,5.733333333333333,1.4,79.0,2.6333333333333333,37.67,0
3991,3.8194,36,4.680851063829787,0.9414893617021276,795.0,4.22872340425532,37.48,0
3992,2.4286,33,5.674285714285714,1.062857142857143,556.0,3.177142857142857,37.34,0
3996,3.0391,20,5.59877800407332,1.1710794297352345,1195.0,2.433808553971487,36.41,0
4000,2.4107,21,6.568627450980392,1.1764705882352942,947.0,3.094771241830065,41.69,0
4002,2.2917,29,7.257142857142857,1.2428571428571429,481.0,3.435714285714285,36.05,0
4004,4.0469,45,4.125,0.95,282.0,3.525,37.75,0
4008,2.625,16,8.333333333333334,1.6666666666666667,20.0,3.333333333333333,37.9,0
4012,3.1944,6,4.589403973509934,0.9470198675496688,276.0,1.827814569536424,38.63,0
4015,4.35,44,5.17948717948718,1.0769230769230769,142.0,3.641025641025641,39.17,0
4018,3.2222,6,4.821428571428571,1.0324675324675323,894.0,2.9025974025974026,38.54,0
4020,2.0786,27,5.789808917197452,1.5031847133757965,396.0,2.522292993630573,37.77,0
4023,4.0833,20,6.025301204819277,1.0,2330.0,2.8072289156626504,38.64,0
4024,2.5164,30,4.456,1.2506666666666666,760.0,2.026666666666667,36.6,0
4025,1.9766,19,5.787575150300601,1.18436873747495,984.0,1.971943887775551,39.75,0
4027,3.5464,15,5.06509253350351,1.0433950223356732,4390.0,2.801531589023612,38.24,0
4028,4.0481,7,22.22826086956522,3.891304347826087,245.0,2.6630434782608696,39.36,0
4029,2.5387,20,4.185263157894737,1.003157894736842,3866.0,4.069473684210526,37.0,0
4030,2.3125,38,4.45,0.95,196.0,3.2666666666666666,39.12,0
4031,3.7813,18,5.357142857142857,1.0526315789473684,753.0,2.830827067669173,36.58,0
4033,3.5395,24,5.140350877192983,1.0315789473684212,1448.0,2.5403508771929824,37.66,0
4034,2.2106,35,4.521739130434782,1.0120772946859904,1017.0,2.4565217391304346,37.84,0
4035,2.6065,18,5.534883720930233,0.9767441860465116,859.0,2.8538205980066444,36.29,0
4039,2.8462,36,5.671348314606742,1.0365168539325842,878.0,2.466292134831461,38.58,0
4040,2.4861,15,5.467924528301887,1.0452830188679243,649.0,2.449056603773585,36.94,0
4045,2.8839,11,4.591397849462366,1.0591397849462365,1474.0,3.9623655913978495,36.85,0
4046,2.6792,24,5.153217568947906,0.992849846782431,2220.0,2.267620020429009,40.59,0
4048,3.1106,18,4.5796875,1.0328125,3161.0,2.46953125,34.19,0
4052,4.2902,39,5.673040152963671,0.9560229445506692,1243.0,2.376673040152964,38.12,0
4053,1.5464,17,4.5,0.9935064935064936,2022.0,4.376623376623376,36.31,0
4054,3.5,24,5.926470588235294,1.2352941176470589,323.0,2.375,34.82,0
4056,1.7427,32,4.757575757575758,1.0171277997364954,2060.0,2.7140974967061924,40.69,0
4057,2.0807,13,4.869731800766283,1.1123882503192848,1513.0,1.9323116219667944,38.78,0
4058,4.2875,16,5.900462962962963,0.9907407407407408,1486.0,3.439814814814815,34.65,0
4059,2.6058,40,3.8857142857142857,0.9142857142857144,785.0,4.485714285714286,37.39,0
4062,3.815,37,5.783549783549783,1.0865800865800863,680.0,2.9437229437229435,38.25,0
4063,2.5,17,6.104018912529551,1.3073286052009456,1087.0,2.569739952718676,37.48,0
4066,2.3125,29,8.495726495726496,1.931623931623932,302.0,2.5811965811965814,38.76,0
4067,3.788,35,5.714025500910747,0.9908925318761383,1312.0,2.389799635701275,38.6,0
4071,2.4896,33,5.711864406779661,0.9915254237288136,573.0,2.4279661016949152,40.57,0
4072,4.1563,26,5.684426229508197,0.9262295081967212,807.0,3.307377049180328,38.67,0
4074,5.1457,5,6.395918367346939,1.023469387755102,3269.0,3.335714285714286,35.22,0
4077,4.6833,17,6.077961019490255,0.9805097451274364,2034.0,3.049475262368816,37.61,0
4078,2.5568,18,6.114035087719298,1.3157894736842106,356.0,3.12280701754386,39.49,0
4079,3.5775,33,5.767857142857143,1.0482142857142858,1579.0,2.819642857142857,37.68,0
4080,5.1014,15,6.578947368421052,1.0917559385188635,6456.0,3.006986492780624,38.12,0
4088,3.9773,33,4.716627634660422,0.9601873536299764,1354.0,3.17096018735363,37.98,0
4092,3.6852,3,5.698989898989899,1.0484848484848486,1353.0,2.7333333333333334,35.3,0
4095,3.1728,17,6.524271844660194,1.3171521035598706,1749.0,2.8300970873786406,38.01,0
4098,1.6009,39,5.12183908045977,1.2459770114942528,1516.0,3.485057471264368,35.39,0
4099,1.2475,52,4.075,1.14,1162.0,2.905,37.82,0
4100,3.2917,42,8.062893081761006,1.2452830188679245,451.0,2.836477987421384,39.1,0
4102,2.0074,27,4.4,1.0577777777777777,592.0,2.631111111111111,39.15,0
4103,4.1838,44,26.45217391304348,6.060869565217391,335.0,2.9130434782608696,37.25,0
4107,1.5833,42,4.641821946169772,1.0786749482401656,1359.0,2.813664596273292,36.57,0
4108,3.6522,8,5.217785843920145,0.9945553539019965,1718.0,3.117967332123412,36.79,0
4110,5.1781,4,6.125475285171103,0.9936628643852978,2088.0,2.64638783269962,36.83,0
4111,2.2788,38,4.429203539823009,1.008849557522124,597.0,2.6415929203539825,38.67,0
4113,3.0645,32,4.307254623044097,1.1536273115220483,2037.0,2.8975817923186344,37.67,0
4116,1.3417,40,4.65979381443299,1.1237113402061856,412.0,4.247422680412371,37.94,0
4118,1.8828,38,4.7525,1.1325,1613.0,4.0325,36.21,0
4119,4.6484,2,6.406607369758577,1.059720457433291,2784.0,3.537484116899619,37.59,0
4121,2.0639,36,4.62041884816754,1.1465968586387434,1008.0,2.6387434554973823,38.62,0
4125,2.9781,35,5.565537555228277,1.0471281296023565,2493.0,3.671575846833578,38.0,0
4128,1.6797,38,4.927613941018767,1.0402144772117965,1203.0,3.225201072386059,35.36,0
4129,2.2891,31,6.348122866894198,1.3447098976109215,1848.0,6.30716723549488,37.94,0
4130,2.0471,16,4.274308300395257,1.1596837944664031,2523.0,1.9944664031620556,38.6,0
4131,1.8512,38,3.578343949044586,1.0254777070063694,1243.0,1.58343949044586,38.57,0
4142,4.0109,8,5.574175824175824,1.0631868131868132,1000.0,2.7472527472527477,38.16,0
4143,2.7788,27,5.124835742444152,1.0197109067017085,1549.0,2.035479632063075,38.61,0
4144,2.4398,22,5.503105590062112,1.0745341614906831,595.0,3.695652173913044,37.09,0
4145,2.8323,40,5.386804657179819,1.0504527813712807,1998.0,2.584734799482536,35.17,0
4146,2.3583,41,4.543478260869565,1.0130434782608695,632.0,2.747826086956522,37.37,0
4147,3.9914,3,6.205776173285199,1.0884476534296028,1602.0,2.891696750902527,38.66,0
4155,1.2281,25,5.503978779840849,1.1538461538461535,991.0,2.628647214854112,39.77,0
4159,3.5179,15,6.145833333333333,1.1412037037037035,1200.0,2.7777777777777777,39.33,0
4161,1.9187,29,3.936936936936937,0.9774774774774776,788.0,3.5495495495495497,37.96,0
4164,1.4817,6,4.443645083932854,1.1342925659472425,1397.0,3.3501199040767387,36.77,0
4165,2.0644,24,5.763285024154589,1.3647342995169085,1058.0,2.555555555555556,41.03,0
4166,3.5363,21,5.8580246913580245,1.0864197530864197,2907.0,2.990740740740741,40.73,0
4171,3.8307,33,5.728440366972477,1.062385321100917,1733.0,3.179816513761468,35.38,0
4172,2.8795,44,5.802816901408451,1.1661971830985915,819.0,2.307042253521127,36.33,0
4175,3.7991,21,4.907407407407407,1.0061728395061729,414.0,2.555555555555556,38.37,0
4176,4.0703,10,6.343575418994414,1.111731843575419,986.0,2.7541899441340782,36.32,0
4178,3.75,10,3.45,0.8,50.0,2.5,38.01,0
4179,2.8085,16,5.648760330578512,1.0351239669421488,1413.0,2.919421487603306,40.46,0
4180,4.1389,19,4.47872340425532,1.0292553191489362,1224.0,3.25531914893617,37.42,0
4181,2.7019,33,4.03150912106136,1.086235489220564,1854.0,3.074626865671642,37.67,0
4182,2.8194,43,4.665413533834586,0.9022556390977444,612.0,2.300751879699248,37.62,0
4184,5.2134,13,7.564102564102564,1.0897435897435896,1055.0,3.3814102564102564,36.36,0
4185,4.6667,10,6.314168377823409,1.0225872689938398,1368.0,2.809034907597536,37.37,0
4187,5.6779,16,6.443708609271523,1.0198675496688745,1456.0,3.2141280353200883,37.99,0
4188,2.2264,31,4.9804469273743015,1.067039106145251,1266.0,3.536312849162011,36.2,0
4191,2.567,18,5.022556390977444,1.0018796992481205,1151.0,2.1635338345864663,39.79,0
4194,3.8824,37,5.04927536231884,0.982608695652174,1128.0,3.269565217391305,38.02,0
4195,1.6534,44,4.487804878048781,1.0278745644599303,723.0,2.519163763066202,36.96,0
4196,1.5319,20,4.521929824561403,1.0219298245614037,1285.0,2.817982456140351,37.11,0
4197,3.9097,41,5.010309278350515,0.9355670103092784,977.0,2.518041237113402,35.36,0
4198,2.7273,42,4.926640926640927,1.003861003861004,799.0,3.0849420849420848,38.73,0
4201,4.5357,13,5.850485436893204,0.9436893203883496,1361.0,2.6427184466019416,40.52,0
4204,3.0781,7,5.4875,1.05,246.0,3.075,39.09,0
4205,3.2216,20,5.371428571428571,1.0904761904761904,621.0,2.9571428571428573,39.05,0
4207,5.25,16,7.099337748344371,1.0242825607064017,1504.0,3.32008830022075,38.0,0
4208,3.0533,19,4.937190082644628,1.034710743801653,1610.0,2.6611570247933884,38.67,0
4209,2.0096,36,2.294016358157555,1.066293585880327,3469.0,1.493327593628928,37.8,0
4211,1.625,20,5.43202416918429,1.1933534743202416,685.0,2.069486404833837,39.09,0
4213,2.3173,30,6.115942028985507,1.1768115942028985,1301.0,3.7710144927536233,37.6,0
4216,1.4028,46,4.047970479704797,1.0387453874538746,924.0,1.7047970479704797,36.76,0
4217,3.1439,9,5.542196531791907,1.0277456647398844,2162.0,2.4994219653179197,40.62,0
4219,2.3083,20,5.485776805251641,1.262582056892779,1072.0,2.3457330415754925,38.96,0
4221,4.3162,26,5.6938775510204085,0.961038961038961,1524.0,2.8274582560296846,34.7,0
4222,2.5993,33,4.1016260162601625,0.967479674796748,1027.0,4.17479674796748,37.6,0
4223,3.0691,16,3.933911159263272,1.0552546045503792,2585.0,2.800650054171181,34.19,0
4224,1.5875,15,4.422740524781341,1.0524781341107872,1275.0,3.717201166180758,36.42,0
4225,2.3293,31,4.673866090712743,0.9848812095032398,959.0,2.071274298056156,36.78,0
4228,3.65,10,5.502092050209205,1.0603705917513448,5935.0,3.547519426180514,37.82,0
4229,2.5737,30,4.685328185328185,0.9305019305019304,1375.0,2.6544401544401546,36.77,0
4230,2.1136,34,4.802197802197802,1.0307692307692309,1910.0,4.197802197802198,35.2,0
4236,4.0909,38,5.882352941176471,0.9215686274509804,154.0,3.019607843137255,38.69,0
4237,2.9712,52,10.105105105105103,1.9339339339339336,796.0,2.3903903903903903,37.0,0
4238,1.5909,27,5.327464788732394,1.1056338028169015,1071.0,3.771126760563381,36.31,0
4239,1.5625,38,5.097510373443983,1.2946058091286308,1516.0,3.145228215767635,37.75,0
4240,1.3958,52,4.481481481481482,1.0925925925925926,188.0,3.4814814814814814,38.04,0
4241,1.7451,23,3.6473477406679766,1.0589390962671903,2194.0,2.1552062868369357,38.6,0
4242,2.3906,44,4.865573770491803,1.1639344262295082,2269.0,3.719672131147541,37.78,0
4244,3.1176,10,5.214452214452215,1.0582750582750582,1255.0,2.9254079254079253,38.25,0
4253,1.75,45,4.205607476635514,1.0093457943925233,1798.0,2.4005340453938584,37.93,0
4255,3.3125,49,4.698581560283688,0.9822695035460992,764.0,2.7092198581560285,37.74,0
4256,3.5607,21,6.12106135986733,1.0613598673300166,1758.0,2.915422885572139,38.83,0
4257,2.7583,42,5.080536912751678,1.0246085011185682,1124.0,2.5145413870246087,35.42,0
4258,5.102,8,5.681818181818182,0.9896694214876032,1526.0,3.152892561983471,38.02,0
4259,2.9828,30,6.06401766004415,1.1368653421633554,1368.0,3.019867549668874,36.54,0
4260,1.9405,36,4.925490196078432,1.0588235294117647,910.0,3.5686274509803924,36.86,0
4262,3.4514,11,7.111111111111111,1.488888888888889,268.0,2.977777777777778,38.89,0
4263,2.1424,30,4.927835051546392,1.1623711340206186,1065.0,2.7448453608247423,37.75,0
4265,2.64,45,4.847494553376906,1.0588235294117647,1304.0,2.840958605664488,37.93,0
4268,2.875,17,4.821276595744681,1.0382978723404257,716.0,3.046808510638298,37.95,0
4269,1.9932,29,4.32994923857868,1.0532994923857868,990.0,2.512690355329949,38.47,0
4270,4.2188,17,6.024793388429752,1.1074380165289257,431.0,3.56198347107438,37.54,0
4271,1.7895,34,4.395904436860068,1.174061433447099,846.0,2.887372013651877,37.97,0
4272,3.0268,5,4.86986301369863,1.1118721461187215,1182.0,2.698630136986301,35.44,0
4274,3.0043,18,5.745424292845258,1.108153078202995,1958.0,3.257903494176373,37.74,0
4276,3.4083,36,5.43298969072165,0.9896907216494846,832.0,2.859106529209622,38.53,0
4277,3.5436,16,5.013824884792626,1.0691244239631337,1410.0,3.248847926267281,38.03,0
4278,3.5,10,5.72791519434629,1.1236749116607774,866.0,3.060070671378092,40.25,0
4283,5.5,16,6.8991031390134525,1.0426008968609866,1575.0,3.531390134529148,37.99,0
4284,1.6641,43,4.628440366972477,1.0321100917431192,604.0,2.770642201834862,38.63,0
4285,2.1991,15,4.158333333333333,1.1006410256410255,3408.0,2.1846153846153844,37.96,0
4288,2.6181,15,5.951672862453532,1.2007434944237918,661.0,2.45724907063197,39.05,0
4291,2.2721,45,4.253112033195021,1.0428769017980637,1635.0,2.2614107883817427,38.31,0
4292,3.996,36,6.257425742574258,1.0396039603960396,937.0,3.092409240924092,35.41,0
4294,3.1014,37,4.953125,1.0755208333333333,955.0,2.4869791666666665,38.52,0
4295,2.2614,50,5.378698224852071,1.106508875739645,737.0,2.180473372781065,36.78,0
4296,3.5353,34,6.314159292035399,1.168141592920354,1211.0,2.6792035398230087,37.97,0
4297,2.6434,20,4.4049180327868855,1.044262295081967,2154.0,3.5311475409836066,36.92,0
4298,2.0729,25,5.566037735849057,1.0471698113207548,611.0,2.8820754716981134,36.56,0
4300,2.7321,31,5.491150442477876,1.1238938053097345,767.0,3.393805309734513,36.51,0
4301,3.4643,16,5.072423398328691,1.0027855153203342,969.0,2.6991643454039,40.31,0
4303,1.6009,44,3.1158455392809588,1.0985352862849531,2813.0,3.745672436750999,37.78,0
4305,1.9805,16,3.977301387137453,1.0844892812105926,1837.0,2.3165195460277426,38.66,0
4306,2.1607,17,5.746951219512195,1.0670731707317074,953.0,2.9054878048780486,41.66,0
4315,3.0846,47,5.933333333333334,1.1333333333333333,832.0,2.641269841269841,36.34,0
4316,3.4531,44,5.778801843317972,1.1612903225806452,498.0,2.294930875576037,37.98,0
4318,1.9718,32,5.5,1.0685279187817258,1301.0,3.302030456852792,35.4,0
4321,2.1205,36,4.833333333333333,1.0352564102564104,1283.0,4.112179487179487,36.45,0
4322,1.4732,28,4.96078431372549,0.9803921568627452,201.0,3.941176470588236,38.03,0
4327,2.3026,25,5.543859649122807,1.1578947368421053,613.0,3.584795321637427,36.59,0
4328,2.4798,36,5.812080536912752,1.0738255033557047,502.0,3.3691275167785237,37.79,0
4329,2.4597,49,4.728033472803348,1.0209205020920502,607.0,2.5397489539748954,37.85,0
4330,2.4861,25,5.834123222748815,1.1374407582938388,658.0,3.118483412322275,39.5,0
4331,3.3125,19,5.126721763085399,1.002754820936639,1040.0,2.8650137741046837,35.5,0
4333,1.6786,36,4.076923076923077,0.941025641025641,1311.0,3.3615384615384616,35.33,0
4334,1.4792,22,4.153116531165312,0.983739837398374,2165.0,2.933604336043361,36.21,0
4335,2.6012,21,6.0398550724637685,1.0978260869565215,861.0,3.119565217391304,36.98,0
4336,1.8289,29,4.343675417661098,1.0954653937947494,1134.0,2.7064439140811456,35.39,0
4339,2.4632,35,5.56043956043956,0.9862637362637364,786.0,2.159340659340659,38.61,0
4340,2.3963,16,5.253138075313808,1.153765690376569,2087.0,2.183054393305439,39.16,0
4342,2.3152,25,5.412844036697248,1.055045871559633,1424.0,3.26605504587156,36.21,0
4343,2.3783,28,5.023684210526316,1.0473684210526315,1140.0,3.0,37.68,0
4348,3.625,20,3.5945945945945947,0.945945945945946,87.0,2.3513513513513518,40.22,0
4349,2.957,52,4.496259351620948,1.0473815461346634,1321.0,3.29426433915212,37.8,0
4350,2.375,42,4.927884615384615,1.0432692307692308,1073.0,2.579326923076923,38.42,0
4353,4.125,38,6.340425531914893,1.1702127659574468,161.0,3.425531914893617,35.9,0
4354,0.9288,26,4.28921568627451,0.9754901960784312,567.0,2.7794117647058822,35.32,0
4356,2.1213,35,3.9166666666666665,0.9553571428571428,732.0,2.1785714285714284,38.58,0
4357,1.9727,19,4.956386292834891,0.9813084112149532,1741.0,2.7118380062305296,40.17,0
4358,2.5417,50,5.964980544747082,1.1206225680933852,532.0,2.0700389105058368,38.56,0
4359,2.905,37,5.044444444444444,1.0722222222222222,1400.0,2.592592592592593,38.0,0
4360,3.7102,22,4.764568764568764,0.9370629370629372,1925.0,4.487179487179487,37.31,0
4361,1.4766,36,4.164383561643835,0.9863013698630136,842.0,3.8447488584474887,36.76,0
4364,1.5152,30,2.425572519083969,1.0076335877862594,2019.0,3.853053435114504,37.99,0
4366,3.2937,33,5.317647058823529,1.0676470588235294,824.0,2.4235294117647057,38.16,0
4369,2.1571,13,4.713114754098361,1.0512295081967211,1151.0,2.3586065573770494,41.32,0
4371,1.965,23,6.058608058608058,1.3516483516483515,669.0,2.4505494505494507,41.6,0
4373,2.1458,29,5.848484848484849,1.1717171717171715,218.0,2.202020202020202,36.18,0
4374,4.3836,18,6.057575757575758,1.1272727272727272,2071.0,3.137878787878788,38.71,0
4377,1.6685,28,3.7382075471698113,0.9716981132075472,1362.0,3.212264150943396,38.43,0
4381,1.5223,33,4.722222222222222,1.0268199233716475,2030.0,3.888888888888889,36.54,0
4382,1.725,52,5.096234309623431,1.1317991631799162,1015.0,2.1234309623430963,37.84,0
4383,2.3438,18,4.970394736842105,1.0361842105263157,1062.0,3.4934210526315788,38.61,0
4385,1.9625,35,5.104477611940299,1.1865671641791045,900.0,2.238805970149253,40.11,0
4386,2.4659,52,5.782857142857143,1.1171428571428572,1030.0,2.942857142857143,37.76,0
4387,2.5326,20,6.292490118577075,1.2924901185770752,647.0,2.5573122529644268,39.05,0
4388,2.5428,31,5.693208430913349,1.199063231850117,1026.0,2.4028103044496487,39.76,0
4390,3.5446,19,6.8045738045738045,1.2702702702702702,1164.0,2.41995841995842,37.39,0
4392,4.6394,22,6.806691449814126,1.0185873605947957,813.0,3.0223048327137545,38.66,0
4393,1.6769,27,5.839237057220709,1.5803814713896458,898.0,2.446866485013624,38.96,0
4394,4.918,19,5.930555555555555,1.0104166666666667,906.0,3.145833333333333,38.03,0
4400,0.8106,16,3.43,1.085,614.0,3.07,34.64,0
4402,3.5417,16,5.311643835616438,0.928082191780822,1010.0,3.458904109589041,36.79,0
4403,1.9236,29,5.126482213438735,1.0355731225296445,909.0,3.5928853754940717,35.13,0
4404,1.4191,12,3.594392523364486,1.0448598130841122,2809.0,5.2504672897196265,36.19,0
4405,2.425,18,5.590625,1.125,1540.0,2.40625,36.3,0
4406,2.25,46,4.320224719101123,1.0280898876404494,693.0,3.893258426966292,37.74,0
4407,2.2794,42,5.0,0.9700374531835206,1548.0,2.898876404494382,38.67,0
4411,4.2778,16,6.188365650969529,0.9889196675900276,1150.0,3.185595567867036,36.31,0
4412,5.2838,36,5.9,1.06,664.0,3.32,37.64,0
4418,3.4125,46,3.587121212121212,0.9734848484848484,1120.0,4.242424242424242,36.92,0
4420,3.15,16,29.852941176470587,5.323529411764706,202.0,1.9803921568627447,38.52,0
4424,2.7813,30,4.38622754491018,1.1062874251497006,1661.0,2.486526946107785,38.63,0
4426,1.9375,40,4.766891891891892,0.9594594594594594,609.0,2.0574324324324325,36.78,0
4427,0.9722,10,2.6923076923076925,1.0769230769230769,125.0,3.2051282051282053,37.8,0
4430,1.6607,20,4.625,0.9847560975609756,1287.0,3.923780487804878,38.64,0
4432,4.5303,36,5.0,0.926829268292683,252.0,3.073170731707317,37.65,0
4433,1.8827,20,5.427184466019417,1.0533980582524272,1405.0,3.4101941747572817,36.06,0
4435,2.995,18,4.75098814229249,0.984189723320158,1531.0,3.025691699604743,37.81,0
4437,2.3125,48,5.025714285714286,1.1114285714285714,716.0,2.045714285714286,39.2,0
4438,4.1859,6,5.745173745173745,0.972972972972973,773.0,2.9845559845559846,37.52,0
4440,3.0757,39,4.524663677130045,1.0022421524663676,1221.0,2.7376681614349776,37.8,0
4441,3.375,45,5.377777777777778,1.0888888888888888,519.0,3.844444444444445,37.71,0
4443,4.6591,15,3.445945945945946,0.8513513513513513,138.0,1.864864864864865,37.4,0
4445,2.2905,11,4.621589561091341,1.0510083036773428,1902.0,2.256227758007117,40.62,0
4448,1.9821,43,5.186274509803922,1.0457516339869282,907.0,2.9640522875816995,37.75,0
4450,1.5455,13,5.822222222222222,1.4333333333333331,215.0,2.388888888888889,38.94,0
4451,1.7,19,5.611111111111111,1.1555555555555554,1341.0,3.725,36.66,0
4455,3.9143,8,5.306412478336222,1.038474870017331,7463.0,2.5868284228769496,38.62,0
4457,2.6364,39,5.3486529318542,1.0443740095087164,1388.0,2.199683042789224,37.98,0
4459,2.2639,15,3.845528455284553,0.9715447154471544,550.0,2.2357723577235773,36.82,0
4461,2.5587,37,4.738853503184713,1.070063694267516,1455.0,3.089171974522293,38.12,0
4462,2.7907,29,5.097259062776304,1.0344827586206895,3266.0,2.887709991158267,38.02,0
4465,2.1969,47,5.767676767676767,1.1245791245791246,570.0,1.9191919191919191,37.65,0
4470,3.5417,20,6.645320197044335,1.1724137931034482,601.0,2.960591133004926,39.95,0
4473,1.4423,32,4.090753424657534,1.1164383561643836,1672.0,2.863013698630137,37.93,0
4474,1.7267,19,6.096605744125326,1.3524804177545693,1028.0,2.6840731070496084,39.92,0
4476,1.625,38,6.304347826086956,1.6521739130434785,219.0,1.9043478260869569,40.01,0
4477,3.2325,28,5.549346016646849,1.0404280618311534,2404.0,2.858501783590963,35.4,0
4480,1.7155,51,4.087671232876712,1.0547945205479452,736.0,2.016438356164384,38.57,0
4483,6.1133,11,7.241887905604719,1.0147492625368733,1110.0,3.274336283185841,36.83,0
4486,3.6681,34,5.326760563380281,0.9098591549295776,966.0,2.72112676056338,36.79,0
4487,2.7262,34,5.570264765784114,1.0977596741344195,1390.0,2.830957230142566,38.36,0
4488,3.5192,9,8.747474747474747,1.8451178451178447,796.0,2.68013468013468,38.61,0
4490,2.1658,29,5.777448071216617,1.1364985163204748,925.0,2.744807121661721,39.5,0
4492,2.9208,28,5.415094339622642,1.099056603773585,521.0,2.457547169811321,36.04,0
4493,3.3889,10,4.472602739726027,0.821917808219178,407.0,2.787671232876712,38.89,0
4495,3.1142,12,5.538591549295775,1.0822535211267603,4644.0,2.616338028169014,39.76,0
4496,2.3929,16,5.327127659574468,1.059840425531915,2028.0,2.6968085106382977,39.91,0
4497,2.2697,52,4.368421052631579,1.0,731.0,3.206140350877193,37.8,0
4498,1.4274,22,3.992248062015504,1.054263565891473,1367.0,2.1193798449612404,38.01,0
4503,1.9728,33,4.64,1.0874418604651164,2414.0,2.2455813953488373,38.58,0
4505,2.1078,30,4.759336099585062,1.053941908713693,1753.0,3.636929460580913,35.36,0
4507,3.625,37,5.865671641791045,1.0865671641791044,796.0,2.3761194029850747,36.78,0
4511,1.6875,22,4.307332293291732,1.1809672386895476,2612.0,4.074882995319813,38.24,0
4512,1.9612,32,4.343220338983051,1.097457627118644,874.0,3.7033898305084745,35.37,0
4513,1.867,23,4.701587301587302,1.0888888888888888,1079.0,3.425396825396825,38.64,0
4514,3.0139,43,5.917582417582418,1.0934065934065933,447.0,2.456043956043956,38.62,0
4516,2.8871,22,7.232736572890025,1.5601023017902813,986.0,2.5217391304347827,39.61,0
4517,3.6083,38,5.684729064039409,1.0467980295566504,1272.0,3.1330049261083746,38.28,0
4518,2.5952,19,5.2384615384615385,1.0794871794871794,1018.0,2.6102564102564103,39.1,0
